id,Time,Head_x,Head_y,Head_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristLeft_x,WristLeft_y,WristLeft_z,WristRight_x,WristRight_y,WristRight_z,HandLeft_x,HandLeft_y,HandLeft_z,HandRight_x,HandRight_y,HandRight_z,Spine_x,Spine_y,Spine_z,HipCenter_x,HipCenter_y,HipCenter_z,HipLeft_x,HipLeft_y,HipLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootLeft_x,FootLeft_y,FootLeft_z,FootRight_x,FootRight_y,FootRight_z
73,2214530989,0.179816,0.707827,1.97511,0.156084,0.465654,1.96454,0.00113866,0.44153,1.95028,0.323136,0.420081,1.99095,-0.0788265,0.161618,1.88512,0.367884,0.12785,1.96189,-0.0926352,-0.0745567,1.85,0.378955,-0.0811322,1.90083,-0.0898325,-0.163633,1.83747,0.368764,-0.170838,1.87381,0.147146,0.175575,1.94672,0.149921,0.121275,1.91174,0.0821889,0.0529829,1.8854,0.215981,0.0463002,1.90988,0.0315869,-0.370477,1.94074,0.243193,-0.379821,1.9523,0.0133306,-0.684588,1.95825,0.253394,-0.693083,1.9838,0.0246474,-0.718305,1.87775,0.26486,-0.726717,1.90195
74,2214530993,0.178688,0.706684,1.97434,0.155375,0.464308,1.9634,0.00153089,0.439601,1.94931,0.322041,0.419138,1.99058,-0.0776516,0.159099,1.88672,0.364968,0.127759,1.96165,-0.0908942,-0.0722121,1.86115,0.374333,-0.0814177,1.9011,-0.0849166,-0.156919,1.8513,0.36467,-0.171094,1.8739,0.14613,0.173642,1.94567,0.14903,0.119906,1.90884,0.0817409,0.052072,1.88271,0.214674,0.0452939,1.90709,0.0314799,-0.371279,1.93943,0.243258,-0.380297,1.95205,0.0133074,-0.684917,1.95832,0.253042,-0.693529,1.98468,0.0247219,-0.718594,1.8777,0.264649,-0.727055,1.90274
75,2214530996,0.177595,0.705804,1.9732,0.154479,0.463163,1.96187,0.00184098,0.4378,1.94795,0.320795,0.418191,1.99,-0.076622,0.156815,1.88904,0.362487,0.12797,1.96162,-0.0894515,-0.0702885,1.86954,0.371028,-0.081406,1.90145,-0.0815507,-0.150763,1.86045,0.361855,-0.170957,1.87404,0.145104,0.171987,1.94465,0.148187,0.118774,1.90631,0.0812531,0.0513385,1.88033,0.213525,0.0444597,1.90473,0.0312991,-0.372124,1.93797,0.243256,-0.380937,1.9516,0.0132748,-0.685353,1.95833,0.252575,-0.694081,1.98565,0.0248197,-0.719001,1.87758,0.264365,-0.727517,1.90364
76,2214530999,0.176122,0.712345,1.96891,0.150932,0.47194,1.95805,0.00206344,0.436264,1.94636,0.319086,0.41709,1.98889,-0.0758391,0.154988,1.89153,0.360424,0.128296,1.96167,-0.0884379,-0.0689914,1.87484,0.3687,-0.0812984,1.90175,-0.0795081,-0.146762,1.8657,0.360017,-0.170571,1.8742,0.143635,0.170945,1.94282,0.1467,0.117921,1.90228,0.0790783,0.051401,1.87483,0.212152,0.0438214,1.90112,0.0309492,-0.372474,1.93597,0.243142,-0.381481,1.951,0.0132384,-0.685538,1.95822,0.252198,-0.694461,1.98633,0.0248915,-0.719173,1.87732,0.264137,-0.727829,1.90427
77,2214531002,0.174901,0.713582,1.96668,0.149173,0.473015,1.95546,0.0022076,0.434951,1.94454,0.317277,0.415986,1.98748,-0.0752817,0.153596,1.89367,0.358533,0.129168,1.96175,-0.0877662,-0.0681515,1.8782,0.366913,-0.080663,1.90214,-0.0781648,-0.143857,1.86872,0.359008,-0.169407,1.87448,0.142439,0.170088,1.94132,0.14562,0.117274,1.89927,0.0777038,0.051391,1.87102,0.21115,0.0433289,1.8984,0.0305597,-0.372863,1.93398,0.243,-0.382086,1.95033,0.013166,-0.685807,1.95799,0.251788,-0.694899,1.98704,0.0249437,-0.719438,1.87696,0.263879,-0.72822,1.90494
78,2214531005,0.173577,0.717376,1.96365,0.147653,0.47608,1.95325,0.00223324,0.433904,1.94266,0.315649,0.415059,1.98608,-0.0749255,0.152582,1.89534,0.356967,0.13016,1.96178,-0.0872969,-0.067468,1.88042,0.365639,-0.0798707,1.90246,-0.0772743,-0.141512,1.87009,0.358621,-0.168066,1.87478,0.141445,0.169621,1.9399,0.144802,0.116926,1.89654,0.0765775,0.0516612,1.86756,0.210532,0.0430114,1.89588,0.0300675,-0.37305,1.93184,0.24285,-0.382688,1.94953,0.0130902,-0.686023,1.95769,0.251333,-0.695323,1.98773,0.025003,-0.719645,1.8765,0.263587,-0.728603,1.9056
79,2214531009,0.172549,0.718402,1.96186,0.146427,0.476689,1.95127,0.00214381,0.433053,1.94071,0.314115,0.414211,1.9846,-0.0747166,0.151822,1.89659,0.355833,0.130604,1.96158,-0.0870451,-0.0667279,1.88145,0.364799,-0.0796301,1.90259,-0.0770174,-0.139606,1.86961,0.358518,-0.167447,1.87494,0.140575,0.169208,1.93868,0.144168,0.116652,1.8944,0.0758003,0.0518586,1.8651,0.210026,0.0427087,1.89383,0.0293312,-0.373272,1.92951,0.242623,-0.383387,1.94864,0.0130122,-0.686259,1.9574,0.25089,-0.69582,1.98837,0.0250558,-0.719878,1.87609,0.263301,-0.729075,1.90623
80,2214531012,0.171525,0.718661,1.96033,0.1453,0.47627,1.9493,0.001901,0.432336,1.93863,0.312648,0.413453,1.98303,-0.0746197,0.151249,1.89743,0.354463,0.131311,1.96074,-0.0872145,-0.0659121,1.88088,0.364237,-0.0793847,1.90267,-0.0774457,-0.138348,1.86679,0.358681,-0.166894,1.87506,0.139838,0.168836,1.93764,0.143684,0.116434,1.89273,0.0752719,0.0519863,1.86328,0.20963,0.042442,1.89221,0.0286552,-0.373534,1.92744,0.242352,-0.384158,1.94765,0.0129292,-0.686538,1.95712,0.250502,-0.696357,1.98887,0.0251046,-0.720155,1.8757,0.263057,-0.729599,1.90673
81,2214531015,0.170355,0.718165,1.95894,0.144212,0.474872,1.94733,0.00156833,0.431793,1.93668,0.311272,0.412845,1.98143,-0.0745861,0.15083,1.89797,0.353126,0.132072,1.95946,-0.0881326,-0.0649167,1.87731,0.363952,-0.0792461,1.90265,-0.0790504,-0.137739,1.86031,0.359022,-0.166628,1.87508,0.13919,0.168464,1.93676,0.143297,0.116238,1.8914,0.0749068,0.0520503,1.86194,0.209292,0.042187,1.8909,0.0280772,-0.37385,1.92565,0.242017,-0.385014,1.94655,0.0128473,-0.686889,1.95685,0.250148,-0.696958,1.9893,0.0251471,-0.720501,1.87534,0.262826,-0.730201,1.90716
82,2214531019,0.169137,0.717438,1.95769,0.143349,0.473433,1.94578,0.00108345,0.431364,1.93481,0.30986,0.412398,1.97973,-0.0747534,0.150475,1.89818,0.352091,0.132805,1.95824,-0.08983,-0.0640072,1.87081,0.363955,-0.0791188,1.90254,-0.0817269,-0.139147,1.84902,0.359542,-0.166444,1.87504,0.138571,0.168087,1.93599,0.14293,0.116039,1.89028,0.0746252,0.0520723,1.86094,0.208923,0.0419146,1.88971,0.0275696,-0.374228,1.92409,0.241606,-0.385931,1.94536,0.0127672,-0.68733,1.9566,0.249802,-0.697614,1.98973,0.02518,-0.720934,1.87501,0.262581,-0.730869,1.9076
83,2214531023,0.167679,0.716423,1.95652,0.142605,0.47185,1.94445,0.000463078,0.43102,1.93305,0.308479,0.412037,1.97792,-0.0752804,0.150139,1.89784,0.351284,0.133558,1.95705,-0.0918529,-0.0633108,1.8623,0.36437,-0.0791884,1.9021,-0.0844671,-0.141601,1.8349,0.360374,-0.166465,1.87487,0.137963,0.167683,1.93531,0.142568,0.115827,1.88933,0.0743996,0.0520613,1.86019,0.20851,0.0416046,1.88863,0.0271615,-0.374674,1.92271,0.241215,-0.386899,1.94409,0.0107717,-0.704594,1.9581,0.249474,-0.698325,1.99015,0.0123811,-0.768015,1.91252,0.26232,-0.731603,1.90802
84,2214531026,0.166245,0.715476,1.95554,0.141939,0.470466,1.94338,-0.000274833,0.43075,1.93142,0.307289,0.411772,1.97625,-0.076255,0.149802,1.89652,0.350674,0.134063,1.95585,-0.0938775,-0.0628063,1.85249,0.365032,-0.0792631,1.9014,-0.0866373,-0.143084,1.82166,0.361349,-0.16659,1.87453,0.137324,0.167287,1.93465,0.142169,0.115621,1.88845,0.0741887,0.0520258,1.85958,0.208051,0.0412889,1.8876,0.0268052,-0.375262,1.92113,0.240944,-0.387861,1.94268,0.0105079,-0.706527,1.95799,0.249186,-0.699012,1.99049,0.0162946,-0.756343,1.89886,0.26208,-0.732315,1.90836
85,2214531029,0.164654,0.714543,1.95469,0.141277,0.469191,1.94246,-0.00106397,0.43051,1.92992,0.305964,0.411445,1.97436,-0.0778354,0.149474,1.89377,0.350269,0.134606,1.95469,-0.0956802,-0.0623759,1.84152,0.365938,-0.0793555,1.90034,-0.0880552,-0.14568,1.80631,0.362347,-0.166745,1.87359,0.136576,0.1668,1.93395,0.141646,0.115332,1.88751,0.0739577,0.0519355,1.85903,0.20743,0.0408773,1.88645,0.0265195,-0.375898,1.91974,0.240728,-0.388831,1.94124,0.0103749,-0.707324,1.95775,0.248937,-0.699747,1.99072,0.0188381,-0.748337,1.88977,0.261842,-0.733081,1.90859
86,2214531033,0.162735,0.713656,1.9538,0.140734,0.46812,1.94172,-0.00188433,0.430301,1.92858,0.304671,0.411068,1.97246,-0.0795814,0.149141,1.88983,0.350019,0.135216,1.9535,-0.0969995,-0.0620716,1.83109,0.366879,-0.0793947,1.89911,-0.0887811,-0.146898,1.79194,0.363372,-0.166769,1.87174,0.135849,0.166288,1.93325,0.141093,0.115,1.88654,0.0736971,0.0517665,1.85845,0.206788,0.0404426,1.8853,0.0262848,-0.37656,1.91852,0.240602,-0.389781,1.93974,0.0102987,-0.707377,1.9573,0.248778,-0.700608,1.99066,0.0205601,-0.742474,1.88282,0.261667,-0.733976,1.90851
87,2214531036,0.160615,0.712878,1.95286,0.140223,0.467218,1.94111,-0.00266042,0.430152,1.92744,0.303627,0.410881,1.97096,-0.0812908,0.14893,1.88557,0.349888,0.135936,1.95223,-0.097672,-0.0617257,1.82212,0.367836,-0.079298,1.89767,-0.088928,-0.147094,1.78029,0.36431,-0.166582,1.86937,0.135098,0.165798,1.93253,0.140488,0.114686,1.88554,0.0734096,0.0515759,1.85788,0.20606,0.0400492,1.884,0.026123,-0.377175,1.91745,0.240504,-0.390551,1.93835,0.0101971,-0.706909,1.95661,0.248653,-0.701327,1.99058,0.0215609,-0.738562,1.87784,0.261527,-0.734719,1.90841
88,2214531039,0.158366,0.712183,1.95184,0.139672,0.466386,1.94052,-0.00348202,0.429987,1.92639,0.302521,0.410732,1.96948,-0.0828423,0.148665,1.88142,0.349843,0.136688,1.95094,-0.0978776,-0.0614105,1.81368,0.368747,-0.0791215,1.8959,-0.0886231,-0.145799,1.77051,0.365235,-0.166246,1.8663,0.134287,0.165234,1.9317,0.139794,0.114293,1.88437,0.0730694,0.0512979,1.8572,0.205243,0.0396237,1.88247,0.02602,-0.377926,1.91621,0.240484,-0.391214,1.93711,0.0100826,-0.706311,1.95588,0.248554,-0.70202,1.99047,0.0221033,-0.73614,1.87447,0.261396,-0.735431,1.90827
89,2214531043,0.156454,0.711643,1.95098,0.13905,0.465616,1.93994,-0.00442406,0.429775,1.92539,0.301486,0.41064,1.96814,-0.0842336,0.148311,1.87768,0.349814,0.13731,1.94953,-0.0975849,-0.0611659,1.80595,0.36952,-0.0789462,1.89395,-0.0874347,-0.144112,1.76225,0.366011,-0.165941,1.86318,0.133464,0.164663,1.93081,0.139072,0.113885,1.88312,0.0726601,0.0509226,1.85635,0.204457,0.0392338,1.88095,0.0259712,-0.3787,1.91502,0.24053,-0.391792,1.93593,0.0099691,-0.70573,1.95518,0.248487,-0.702722,1.99024,0.0224134,-0.734627,1.87215,0.261283,-0.736151,1.908
90,2214531046,0.154805,0.711221,1.95025,0.138419,0.464919,1.93937,-0.00533963,0.429576,1.92451,0.300475,0.410546,1.96687,-0.0853553,0.147991,1.87455,0.349836,0.137852,1.9482,-0.0970149,-0.060754,1.7987,0.370091,-0.0787321,1.89162,-0.0860764,-0.141742,1.7559,0.366663,-0.165687,1.86006,0.132658,0.164089,1.92987,0.138341,0.11347,1.88179,0.072209,0.0504967,1.85533,0.203684,0.0388641,1.87937,0.0259839,-0.379476,1.91382,0.240668,-0.392335,1.93467,0.00990167,-0.705198,1.95456,0.248403,-0.703311,1.99008,0.0226255,-0.733642,1.87055,0.260497,-0.764918,1.94956
91,2214531050,0.153338,0.710893,1.94967,0.13772,0.464258,1.93876,-0.00636231,0.429353,1.92367,0.29951,0.410458,1.96568,-0.0862495,0.147629,1.87184,0.349876,0.13833,1.94689,-0.0963421,-0.0605279,1.79306,0.370489,-0.0784595,1.8892,-0.0844305,-0.139745,1.75088,0.367129,-0.165403,1.85709,0.131924,0.163555,1.92894,0.137675,0.113087,1.8805,0.0717761,0.0500488,1.85426,0.203015,0.038548,1.87785,0.0260755,-0.380237,1.91268,0.240851,-0.392839,1.93334,0.00983603,-0.704762,1.95399,0.248362,-0.703932,1.98977,0.022751,-0.732991,1.86937,0.260242,-0.760304,1.93662
92,2214531053,0.151765,0.710579,1.94908,0.136911,0.463575,1.93807,-0.00744427,0.429087,1.92287,0.298567,0.410384,1.96457,-0.086911,0.147215,1.86962,0.349906,0.138729,1.94562,-0.0955566,-0.0604858,1.78876,0.370731,-0.0782135,1.88677,-0.0829175,-0.138055,1.74724,0.365548,-0.163691,1.84988,0.131226,0.163014,1.92799,0.137047,0.112693,1.87922,0.071347,0.0495224,1.85312,0.202417,0.0382644,1.8764,0.0261933,-0.381023,1.91163,0.241031,-0.393286,1.93211,0.00925451,-0.708855,1.9536,0.248356,-0.704584,1.98936,0.0219638,-0.73914,1.86876,0.260948,-0.776381,1.95956
93,2214531056,0.149735,0.710302,1.94818,0.136042,0.462943,1.93735,-0.00850904,0.428803,1.92213,0.297637,0.410263,1.96349,-0.0873985,0.146781,1.86773,0.350005,0.1385,1.9439,-0.094778,-0.0605827,1.78561,0.370819,-0.0779831,1.88456,-0.0811922,-0.136239,1.7447,0.364966,-0.16276,1.84531,0.130516,0.162453,1.927,0.136402,0.112269,1.8779,0.0708836,0.0489459,1.85192,0.20182,0.0379769,1.87491,0.0263279,-0.381824,1.91062,0.241235,-0.39369,1.931,0.00878508,-0.712225,1.95321,0.248393,-0.705279,1.98884,0.0213036,-0.743941,1.86836,0.26097,-0.761995,1.93191
94,2214531059,0.147253,0.710088,1.9471,0.135196,0.462385,1.93666,-0.00958689,0.428507,1.92144,0.296572,0.410072,1.96231,-0.0877451,0.146329,1.86611,0.35011,0.137773,1.94198,-0.0940927,-0.0607821,1.78335,0.370827,-0.0779662,1.88241,-0.0795403,-0.134574,1.74315,0.364701,-0.16243,1.84214,0.129897,0.161946,1.9261,0.135834,0.111881,1.87671,0.070466,0.048411,1.85079,0.201314,0.0377246,1.87362,0.0264647,-0.382541,1.90978,0.241465,-0.394073,1.92994,0.00836137,-0.714747,1.95278,0.248485,-0.706004,1.98823,0.0206887,-0.747365,1.86797,0.261072,-0.753335,1.91518
95,2214531063,0.145137,0.709958,1.94618,0.134421,0.461906,1.93602,-0.0105973,0.428219,1.9208,0.295599,0.409919,1.96126,-0.0880101,0.145893,1.86477,0.350148,0.137225,1.94032,-0.0935024,-0.0610404,1.78175,0.370775,-0.0778798,1.88067,-0.0779502,-0.133385,1.74233,0.36457,-0.162187,1.84004,0.129398,0.161506,1.92532,0.135388,0.111542,1.87569,0.0701511,0.0479076,1.84976,0.200934,0.0375215,1.87254,0.0265957,-0.383206,1.90905,0.241726,-0.394429,1.92894,0.00804241,-0.716581,1.9524,0.248592,-0.70669,1.98765,0.0202327,-0.749756,1.86768,0.261149,-0.749028,1.90672
96,2214531066,0.142558,0.712487,1.94466,0.13068,0.472765,1.93513,-0.0115586,0.427989,1.92022,0.294703,0.409815,1.96031,-0.0881917,0.145519,1.8637,0.350125,0.136941,1.939,-0.0929254,-0.0613504,1.78067,0.370715,-0.0776949,1.87927,-0.0762163,-0.132589,1.74225,0.3645,-0.161979,1.83863,0.128954,0.161411,1.9244,0.135014,0.111374,1.87447,0.0697751,0.0475735,1.84839,0.200826,0.037562,1.87113,0.026715,-0.383638,1.90845,0.241978,-0.394574,1.928,0.0078082,-0.717943,1.9521,0.248897,-0.707363,1.98648,0.0198929,-0.751478,1.86747,0.261465,-0.746048,1.90048
97,2214531069,0.140491,0.714109,1.94343,0.129214,0.474196,1.9342,-0.0124734,0.427791,1.91969,0.293984,0.409789,1.95957,-0.0883098,0.145174,1.86285,0.35008,0.136576,1.93779,-0.092221,-0.0618352,1.78012,0.370638,-0.0776075,1.87808,-0.0742335,-0.132032,1.74332,0.36446,-0.161876,1.83761,0.128596,0.161366,1.92363,0.134729,0.111258,1.87347,0.0694923,0.0472978,1.84727,0.200782,0.0376275,1.86996,0.0268302,-0.384017,1.90795,0.242204,-0.394687,1.92721,0.00763199,-0.718943,1.95184,0.24932,-0.708109,1.98501,0.0196481,-0.752701,1.8673,0.261774,-0.744299,1.89636
